"Unnamed: 0","annotation_id","annotator","comm_aesthetic","correctness","country_patriotism","created_at","danger_decline","dict_lit","emo_som","error_mention","facts","full_text","id","language","lead_time","ling_element","offensive","other","personal_quality","questions","sarcasm","sentiment","target","threats","updated_at","visual_mocking","word_jokes"
86,654,"1","","COR","","2025-09-10T15:33:33.335361Z","","","ESOM","","","""Radosław Sikorski nie zasypia gruszek w popiele"", stwierdził dziś w jednej z porannych audycji red. Bogdan Rymanowski, czym mnie mile zaskoczył. Wielu z jego niedouczonych kolegów po fachu, jeżeli w ogóle znają ten zwrot, powiedziałoby zapewne ""nie zasypuje"". #polszczyzna",5178,"yes",63.871,"WORD","","","QUAL","","","NEG","MENTION","CONS","2025-09-11T09:09:03.941815Z","",""
87,655,"1","","COR","","2025-09-10T15:34:27.676643Z","","","","","","Polskie Radio 24 @użytkownik wspomniało o Dniu Zadusznych. #polszczyzna nieoczywista",5179,"yes",52.399,"WORD","","","","","SARC","NEG","MENTION","","2025-09-10T15:34:27.676676Z","",""
88,656,"1","","","","2025-09-10T15:35:13.064574Z","","","","","","Dlaczego media mówią, że Pawła S. zatrzymano W Dominikanie, a nie NA? #polszczyzna",5180,"yes",43.497,"WORD","","","","QSUR","","NEU","MENTION","","2025-09-10T15:35:13.064606Z","",""
89,657,"1","","","","2025-09-10T15:35:48.587404Z","","","","","","Spośród nowych internetowych słów o nie całkiem jeszcze sprecyzowanym znaczeniu i takiejż formie te dwa chciałbym poddać dziś pod Państwa osąd. Co to jest? Co lepsze? Komentarze mile widziane. #polszczyzna",5181,"yes",33.625,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T15:35:48.587435Z","",""
90,658,"1","","COR","","2025-09-10T15:37:01.586408Z","","","","","","Bałagan niedobry, a #polszczyzna akceptowalna czy nie? Czy to jest poprawnie? Co lepsze?",5182,"yes",44.453,"INVIS","","","","","","NEU","NO","","2025-09-10T15:37:01.586437Z","",""
91,659,"1","","","","2025-09-10T15:37:30.339128Z","","","","","","To wygląda na oczywiste, ale #polszczyzna wymaga inwentaryzacji. Jak dziś Państwo mówią i piszą: okrucieństwa pięciu i pół [ROKU czy LAT] niemieckiej okupacji?",5183,"yes",26.232,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T15:37:30.339158Z","",""
92,660,"1","AEST","","PATR","2025-09-10T15:38:31.762869Z","","","","","","Proszę o szczerość, wszak #polszczyzna ważna jest. Jak Państwo pytają o datę?",5184,"yes",58.47,"INVIS","","","","","","NEU","DIRECT","","2025-09-10T15:38:31.762916Z","",""
93,661,"1","","","PATR","2025-09-10T15:39:36.573001Z","","","","","","Mili Państwo, pora śniadaniowa, więc pytanie jest o stosunkowo nową rzecz w polskiej diecie. #polszczyzna, tym razem #fleksja, się dopiero dogaduje z tym słowem pożyczonym z północy. Kto jada i mówi, niechby zechciał się wypowiedzieć.Przepisy z użyciem...",5185,"yes",62.909,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","DIRECT","","2025-09-10T15:39:36.573034Z","",""
94,662,"1","","","","2025-09-10T15:40:09.381813Z","","","","","","Oczywiście #polszczyzna się zmienia, a pytać warto zawsze.Forma ZAZDRASZCZAM",5186,"yes",30.853,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T15:40:09.381930Z","",""
95,663,"1","AEST","COR","","2025-09-10T15:41:59.330388Z","","","","","","Trudny do rozwiązania problem, to twardy, a nie - jak mawiają niektórzy - ciężki orzech do zgryzienia. O tym, czy orzech da się łatwo rozłupać, nie decyduje jego waga, tylko twardość skorupy.#logika #polszczyzna",5187,"yes",115.886,"WORD","","","","","","NEG","NO","","2025-09-13T17:38:52.101609Z","",""
96,664,"1","AEST","COR","","2025-09-10T15:43:09.182208Z","","","","","","Mili Państwo, jakie czasowniki pasują w kulturalnej polszczyźnie do łyka wody? #polszczyzna Kulturalnej, a więc z tradycyjnym biernikiem ŁYK, nie ŁYKA.",5188,"yes",95.686,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","DIRECT","","2025-09-13T18:09:42.997708Z","",""
97,665,"1","","","","2025-09-10T15:43:48.767299Z","","","","","","To gdzie będzie (podobno) grał Wojciech Szczęsny? #sport #polszczyzna",5189,"yes",18.527,"INVIS","","","","QSUR","","NEU","MENTION","","2025-09-10T15:43:48.767329Z","",""
98,666,"1","AEST","","","2025-09-10T15:45:10.107157Z","","DCT","","","","Mili Państwo, zwłaszcza jako tako opatrzeni i osłuchani z historią polskiej literatury (jako to @użytkownik czy @użytkownik). #polszczyzna substelna. Publicystykę pozytywistyczną publikowała redakcja pisma „Bluszcz”, ale mnie idzie o rzetelny i kulturalny dopełniacz.",5190,"yes",79.541,"PHEN","","","","","","NEU","{""choices"":[""DIRECT"",""MENTION""]}","","2025-09-10T15:45:10.107184Z","",""
99,667,"1","","","","2025-09-10T15:46:06.896165Z","","","ESOM","","","Dziennikarz @użytkownik mówił właśnie o !Stroniach Śląskich.#jawiemżetoniejestwtejchwilinajważniejsze #polszczyzna",5191,"yes",54.746,"WORD","","","","","SARC","NEG","MENTION","","2025-09-10T15:46:06.896196Z","MOCK",""
100,668,"1","","COR","","2025-09-10T15:48:57.465312Z","","","","","","Kochani, automat tego podczas pisania nie poprawi, trzeba po prostu wiedzieć, że wyrażenia będące połączeniem przyimka z rzeczownikiem pisze się łącznie. Naprawdę! (nie *na prawdę :). #polszczyzna",5192,"yes",181.757,"{""choices"":[""PHEN"",""WORD""]}","","","","","SARC","NEG","DIRECT","CONS","2025-09-11T09:11:52.989264Z","",""
101,669,"1","","","","2025-09-10T15:49:19.177522Z","","","","CIT","","Urlop od siły wyższej. #polszczyzna #powódź #solidarność",5193,"yes",19.589,"WORD","","","","","","NEG","NO","","2025-09-10T15:49:19.177552Z","",""
102,670,"1","","","","2025-09-10T15:49:48.934666Z","","","","","","Czy sławetny jest fajny? #polszczyzna",5194,"yes",27.721,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T15:49:48.934695Z","",""
103,671,"1","","","","2025-09-10T15:50:21.641706Z","","","ESOM","","","Podająca się za I prezes SN Małgorzata Manowska:""My, czyli neonówki, nie zostaliśmy zaproszeni na TE spotkanie"". : osoba trzymająca się za czoło :: osoba trzymająca się za czoło :: osoba trzymająca się za czoło :#polszczyzna",5195,"yes",56.718,"WORD","","","","","","NEG","MENTION","CONS","2025-09-11T09:12:22.961352Z","MOCK",""
104,672,"1","","COR","","2025-09-10T15:52:26.846716Z","","","","","","Wytykanie @użytkownik „nadal (...) kontynuowana” #polszczyzna #pleonazm byłoby małostkowością. Waga wypowiedzi większa wszak.",5196,"yes",123.113,"WORD","","","","","SARC","NEG","MENTION","CONS","2025-09-10T15:52:26.846745Z","",""
105,673,"1","","","","2025-09-10T15:52:52.802582Z","","","","","","Ortopedyczna #polszczyzna Złożę życzenia zdrowia, ale ostatnie słowo będzie przedmiotem plebiscytu. Oby się Państwu dobrze i zdrowo trzymała w każdym kolanie każda...",5197,"yes",24.024,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T15:52:52.802617Z","",""
106,674,"1","","","","2025-09-10T15:53:12.770478Z","","","","","","Partia AfD wygrała wybory do parlamentu w Turyngii. Do jakiego parlamentu? #polszczyzna #niemczyzna #przymiotnik",5198,"yes",17.75,"INVIS","","","","QSUR","","NEU","NO","","2025-09-10T15:53:12.770508Z","",""
107,675,"1","","","","2025-09-10T15:54:36.992413Z","","","ESOM","","","Pani Kalina z branży beauty w @użytkownik  zwraca się do oglądających program pań per ""widzki"".  Nie, pani Kalino w pistacjowym, Nie jestem widzką. Proszę mnie nie ośmieszać. #polszczyzna",5199,"yes",141.02100000000002,"WORD","","","QUAL","","SARC","NEG","{""choices"":[""DIRECT"",""MENTION""]}","CONS","2025-09-11T09:13:35.555305Z","",""
110,676,"1","AEST","COR","","2025-09-10T15:55:33.466773Z","DCLN","","","","","Skąd wziąć nagranie dzisiejszego @użytkownik Extra? Będę piętnował karygodny błąd fleksyjno-godnościowy. #polszczyzna @użytkownik",5200,"yes",105.357,"PHEN","","","","","","NEG","NO","CONS","2025-09-10T19:00:06.597971Z","",""
111,677,"1","","COR","","2025-09-10T15:57:48.997144Z","","","","","","Kochani, można się elegancko ubrać, można ubrać dziecko, a nawet choinkę, ale poszczególne części garderoby wkładamy lub zakładamy, nie ubieramy.#polszczyzna",5201,"yes",131.7,"WORD","","","","","SARC","NEG","DIRECT","","2025-09-10T15:57:48.997175Z","",""
112,678,"1","","COR","","2025-09-10T15:58:16.000972Z","","","","","","Czy wiesz bez googlania, która z form jest poprawna/niepoprawna? a) przekonujący b) przekonywujący  c) przekonywający #polszczyzna",5202,"yes",25.137,"WORD","","","","","","NEU","DIRECT","","2025-09-10T15:58:16.001001Z","",""
113,679,"1","","","","2025-09-10T16:00:38.099105Z","","","","","","Zetki, ciąg dalszy.Paliwo kosztuje ją 300 zł miesięcznie, parkingi 110 zł. Ma działalność gospodarczą, więc OKOŁO JEDNĄ TRZECIĄ zarobków wydaje na ZUS i księgową. Część zarobków idzie też na koty...#polszczyzna Co lepsze?",5203,"yes",140.312,"INVIS","","","","QSUR","","NEU","MENTION","","2025-09-10T16:00:38.099135Z","",""
114,680,"1","","","PATR","2025-09-10T16:01:17.692105Z","","","","","","Używanie słowa ""epicki"" w znaczeniu ""dramatyczny"", ""emocjonujący"", ""trzymający w napięciu"" powinno być zagrożone karą chłosty. Precz z niepotrzebnymi anglicyzmami! #polszczyzna",5204,"yes",50.330000000000005,"WORD","","","QUAL","","","NEG","NO","CONS","2025-09-11T09:14:16.776314Z","",""
115,681,"1","","COR","","2025-09-10T16:03:33.228899Z","","","","","","Ludzie, ignorancja ma tyle wspólnego z ignorowaniem co malarstwo z malarią.  Ignorant to nieuk, a nie ktoś, kto coś/kogoś ignoruje.Nie bądźcie ignorantami i nie ignorujcie tej informacji! : twarz puszczająca oko :#polszczyzna",5205,"yes",151.757,"WORD","","","QUAL","","SARC","NEG","NO","CONS","2025-09-11T09:14:38.615730Z","",""
116,682,"1","","","","2025-09-10T16:04:04.419907Z","","","","CIT","","""Społeczeństwo Indii jest coraz bardziej wokalne"". #polszczyzna w @użytkownik",5206,"yes",18.165,"WORD","","","","","","NEG","MENTION","","2025-09-10T16:04:04.419972Z","",""
117,683,"1","AEST","COR","","2025-09-10T16:04:45.694174Z","","","","","","Niedawno o tym pisałem, ale powtórzę ze specjalną dedykacją dla @użytkownik: Panie Mecenasie, idziemy po linii najmniejszego oporu, a nie (jak Pan wczoraj powiedział w TVN) po najmniejszej linii oporu. (logika!) Ukłony#polszczyzna",5207,"yes",50.687,"WORD","","","","","SARC","NEG","{""choices"":[""DIRECT"",""MENTION""]}","CONS","2025-09-11T09:14:53.534366Z","",""
118,684,"1","","","","2025-09-10T16:05:27.719895Z","","","","","","Zmieniono terminologię. Będą igrzyska PAROLIMPIJSKIE. #polszczyzna Ale jak użyć synonimu?",5208,"yes",37.354,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T16:05:27.719924Z","",""
120,685,"1","","","PATR","2025-09-10T16:06:02.647545Z","","","","","","Jeżdżą ludzie po świecie, a #polszczyzna z nimi. Który kierunek lepszy – spolszczanie czy internacjonalizacja?",5209,"yes",32.854,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","NO","","2025-09-10T16:06:02.647680Z","",""
121,686,"1","","COR","","2025-09-10T16:06:35.849641Z","","","","","","Ludzie! W wyrażeniu ""złoty środek"" nie chodzi o żaden cudowny środek zaradczy na coś (na przykład na komary, albo rozwolnienie). Chodzi o to, co jest pośrodku. Arystoteles rekomendował złoty środek jako najlepszą drogę pomiędzy dwiema skrajnościami. #polszczyzna",5210,"yes",31.138,"WORD","","","","","SARC","NEG","NO","","2025-09-10T16:06:35.849672Z","",""
122,687,"1","","COR","PATR","2025-09-10T16:07:34.057285Z","","","","","","Nie wszyscy wiedzą, że z dużej litery to rusycyzm. Bardziej po polsku jest pisać słowa dużą/wielką literą. #polszczyzna",5211,"yes",57.477,"WORD","","","QUAL","","","NEG","NO","","2025-09-10T19:01:49.540955Z","",""
123,688,"1","","","","2025-09-10T16:08:23.714284Z","","","","","","Mili Państwo, ważne rzeczy dzieją się nie tylko w/na Ukrainie. #polszczyzna musi sobie dać rady z Tajwanem, gdzie wiele się mówi o pani pięściarce Szeremecie.Której formy Państwo by użyli?",5212,"yes",47.575,"INVIS","","","","QSUR","","NEU","{""choices"":[""DIRECT"",""MENTION""]}","","2025-09-10T16:08:23.714315Z","",""
124,689,"1","","","","2025-09-10T16:08:53.576548Z","","","","","","Tereny zamieszka... przez Celtów. Która forma lepsza i Państwa #polszczyzna lepiej się z nią czuje?",5213,"yes",32.894,"{""choices"":[""WORD"",""INVIS""]}","","","","QSUR","","NEU","DIRECT","","2025-09-10T17:59:31.318109Z","",""
125,690,"1","","COR","","2025-09-10T16:10:11.267411Z","DCLN","","","","","Za każdym razem, gdy ktoś o dwóch facetach mówi ""oboje"", umiera mała panda. #polszczyzna",5214,"yes",87.89299999999999,"WORD","","","","","SARC","NEG","NO","CONS","2025-09-13T19:25:22.391320Z","",""
126,691,"1","","","","2025-09-10T16:10:35.462268Z","","","","","","Mili Państwo, #polszczyzna wciąż zaskakuje. Czy ktoś z Państwa lub z Państwa otoczenia używa powiedzonkaRACJA FIZYKA (KAŚKA BUTÓW NIE MA)?Bardzo proszę o anegdotki i konteksty. Za jakiś czas może będą z tego #Wyczesanerozmowy w Radiu Kraków (poniedziałki, ok. 10.45).",5215,"yes",22.028,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:10:35.462298Z","",""
127,692,"1","","","","2025-09-10T16:11:33.396077Z","","","","","","Jednakowoż #polszczyzna, mości panowie. Rozprawia się teraz o rencie wdowiej, bo częściej wdowa zostaje na tym łez padole ładnych kilka lat po śmierci męża.Leczy gdy WDOWIEC by takie świadczenie miał otrzymać, to jaka to będzie renta? #maskulinatywy",5216,"yes",51.931,"{""choices"":[""PHEN"",""WORD""]}","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:11:33.396106Z","",""
128,693,"1","","","","2025-09-10T16:11:58.622997Z","","","","","","Mili Państwo, #polszczyzna i obyczaje. Co jest brzydko przy jedzeniu zupy i piciu kompotu robić?",5217,"yes",23.36,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:11:58.623030Z","",""
129,694,"1","","","","2025-09-10T16:12:17.168067Z","","","","","","Mili Państwo, dziś #polszczyzna ekspresywna, bo emocje buzują. Gdy nas zaboli i zapisać to trzeba, to co Państwo wybiorą?",5218,"yes",16.736,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:12:17.168104Z","",""
130,695,"1","AEST","COR","","2025-09-10T16:13:25.570512Z","","","","","","Z dedykacją dla pracowników mediów i nie tylko: Dzieci adOptujemy, budynki adAptujemy.  Pytanie się formUŁUje, rząd formUje.Idziemy po linii najmniejszego oporu, a nie po najmniejszej linii oporu. (logika!)Ignorancja to niewiedza, nieuctwo, a nie ignorowanie.#polszczyzna",5219,"yes",81.45,"WORD","","","","","","NEG","MENTION","CONS","2025-09-11T09:17:18.052599Z","MOCK",""
131,696,"1","AEST","","","2025-09-10T16:14:41.887132Z","","","","","","Poniedzielne zapytanie. #polszczyzna Co Państwo wolą? Która forma starsza, uroczystsza, książkowa, a która zwyklejsza i bardziej naturalna?",5220,"yes",73.875,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:14:41.887160Z","",""
132,697,"1","","","","2025-09-10T16:18:45.033825Z","","","","","","Jak Państwo pytają? #polszczyzna Oprócz opowiedzenia się po którejś ze stron proszę o komentarze.",5221,"yes",240.499,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:18:45.033858Z","",""
135,698,"1","","","","2025-09-10T16:19:12.317886Z","","","","","","Czy CHOJRACZYĆ od dziś będzie lepszym słowem niż CHOJRAKOWAĆ? #polszczyzna #komisjasledcza",5222,"yes",20.384,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T16:19:12.317919Z","",""
136,699,"1","","","","2025-09-10T16:19:37.310452Z","","","","CIT","","Sprawa przymusowego ODBIORU dzieci. #polszczyzna #prawo",5223,"yes",22.224,"WORD","","","","","","NEG","NO","","2025-09-10T16:19:37.310484Z","MOCK",""
137,700,"1","","COR","","2025-09-10T16:21:01.299407Z","","","","","","Zacni specjaliści i komentatorzy, #polszczyzna mnie interesuje, a na militariach i technice się nie znam. Który przymiotnik jest  właściwy? Rossyjskie pociski Kindżał są",5224,"yes",81.9,"INVIS","","","","QSUR","","NEU","MENTION","","2025-09-10T16:21:01.299440Z","",""
138,701,"1","","","","2025-09-10T16:21:34.836904Z","","","","","","Zachęcony przez @użytkownik dokładam w ten chmurny piątek pytanie o unię w Krewie. Czy Państwa #polszczyzna zawiera dane, jak się ta miejscowość nazywa(ła)?",5225,"yes",31.239,"WORD","","","","QSUR","","NEU","{""choices"":[""DIRECT"",""MENTION""]}","","2025-09-10T16:21:34.836933Z","",""
139,702,"1","","","","2025-09-10T16:22:04.639992Z","","","","","","Uprzejmie proszę miłośników chwały oręża polskiego i wszystkich innych o pomyślenie, koło jakiej miejscowości była bitwa pod Kłuszynem #polszczyzna",5226,"no",27.876,"","","","","","","","","","2025-09-10T16:22:04.640076Z","",""
140,703,"1","","","","2025-09-10T16:22:22.726698Z","","","","","","Mili Państwo, ranne zorze już wstały, więc ośmielam się zapytać: gdzie piecze się ciasto o nazwie KANTYCZKA i jakie skojarzenia spowodowały, że tak się nazywa? #polszczyzna",5227,"yes",16.204,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:22:22.726727Z","",""
141,704,"1","","","","2025-09-10T16:22:50.777646Z","","","","","","Ciekawe słownictwo ma #polszczyzna Kto z Państwa zna słowo DRAKUS? Od draki, ale wesołej czy chuligańskiej i brutalnej?",5228,"yes",26.076,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:22:50.777677Z","",""
142,705,"1","","COR","","2025-09-10T16:23:36.903138Z","","","","","","Jako modelowy malkontent pragnę zwrócić uwagę, że hasło POLSKA GOLA nie jest zbyt poprawne gramatycznie i interpunkcyjnie. #polszczyzna",5229,"yes",48.059999999999995,"{""choices"":[""PHEN"",""WORD""]}","","","","","","NEG","NO","","2025-09-10T19:03:45.897994Z","",""
143,706,"1","","","","2025-09-10T16:23:59.599257Z","","","","","","Co bawiąca się osoba bierze do ręki, przy założeniu, że to nie plurale tantum? #polszczyzna",5230,"yes",26.396,"{""choices"":[""PHEN"",""INVIS""]}","","","","QSUR","","NEU","NO","","2025-09-10T19:03:53.212631Z","",""
144,707,"1","","COR","","2025-09-10T16:26:24.870994Z","","","","","","Hej, #kamieniarzemilowi : podwójny wykrzyknik :️: zakaz wjazdu   :️ opamiętajcie się z tym chwastem językowym. Kamienie mamy w Polsce węgielne, młyńskie, polne i w zegarkach. Kamienia milowego nigdzie nie zobaczycie. Stosujcie ""ważny etap/moment"". Milowy mamy dystans, a 100-milowy las u Kubusia P #polszczyzna",5231,"yes",206.91,"WORD","","","","","","NEG","DIRECT","CONS","2025-09-13T19:20:01.094163Z","",""
145,708,"1","","","","2025-09-10T16:26:44.683849Z","","","","","","Gdy Państwo intelektualizują swoją wypowiedź (także wprzódy wzmocniwszy śmiałość i elokwencję czym kto lubi), to której formy skłonni są użyć? #polszczyzna",5232,"yes",17.447,"INVIS","","","","QSUR","","NEU","DIRECT","","2025-09-10T16:26:44.683878Z","",""
146,709,"1","","","","2025-09-10T16:27:21.340258Z","","","","","","Już dwa razy komentator w TVP (tylko Ciszewskiego poznawałem po głosie) powiedział LI WYŁĄCZNIE #polszczyzna #POLNED",5233,"yes",101.92599999999999,"WORD","","","","","","NEG","MENTION","","2025-09-11T09:19:57.450539Z","MOCK",""
147,710,"1","","","","2025-09-10T16:27:58.491686Z","","","","","","Czy tylko mnie się wydaje, że coraz częściej się pojawiają sformułowania z wyrazem KLUCZ? Trzeba to odczytywać w takim czy innym kluczu i inne... #polszczyzna",5234,"yes",35.239,"WORD","","","","QSUR","","NEU","NO","","2025-09-10T16:27:58.491717Z","",""
